instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,LP,breadth,coneOB,1,27,0.440159,2611,0.0739643,0.267664,0.0760558,187,3,11,8.41489,59,35,0,0.0035638,0.0023639,0.425194,0.0002587,0.0027715,2.38e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,LP,breadth,fullOB,1,27,0.439255,2611,0.0731523,0.263981,0.0762572,187,3,11,8.41489,59,35,0,0.00356,0.0019102,0.420539,0.0047888,0.0025878,2.48e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,WLP,depth,noOB,1,27,0.247941,985,0.0008236,0.138541,0.0858221,199,3,11,8.54,61,39,0,0.0005066,0.0027092,0.232354,3.2e-05,0.0071161,1.5e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,WLP,depth,coneOB,1,27,0.25595,996,0.0009162,0.142874,0.0863628,187,3,11,8.41489,59,35,0,0.0033132,0.0013787,0.236019,0.0002234,0.008122,1.69e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,WLP,depth,fullOB,1,27,0.26575,996,0.0008509,0.145085,0.08816,187,3,11,8.41489,59,35,0,0.0037633,0.0015063,0.24012,0.0043383,0.0090846,1.77e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,WLP,breadth,noOB,1,27,0.255213,985,0.001214,0.143789,0.0885492,199,3,11,8.54,61,39,0,0.000579,0.0017686,0.239941,3.02e-05,0.0071677,2.74e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,WLP,breadth,coneOB,1,27,0.266366,996,0.0008492,0.144638,0.0933644,187,3,11,8.41489,59,35,0,0.0038022,0.0013581,0.245046,0.0002854,0.0087209,2.84e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_10.txt,5,12,WLP,breadth,fullOB,1,27,0.263806,996,0.0008371,0.143046,0.0884443,187,3,11,8.41489,59,35,0,0.0035631,0.0014648,0.238174,0.0042159,0.0081219,2.4e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,LP,depth,noOB,1,25,0.460854,2831,0.0866782,0.288036,0.0686029,199,2,11,8.78,58,41,1,0.0005502,0.0020122,0.451704,3.59e-05,0.0004747,1.77e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,LP,depth,coneOB,1,25,0.413909,2527,0.0685624,0.262513,0.0657583,173,2,11,8.2069,56,31,0,0.0017124,0.001709,0.403508,0.0001178,0.0018212,1.44e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,LP,depth,fullOB,1,25,0.413716,2548,0.0673895,0.260168,0.067549,179,2,11,8.05435,62,30,0,0.0016527,0.0015797,0.401764,0.001695,0.0017946,1.52e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,LP,breadth,noOB,1,25,0.441403,2831,0.0798765,0.27781,0.0694538,199,2,11,8.78,58,41,1,0.0003792,0.001582,0.434516,1.78e-05,0.0004602,1.74e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,LP,breadth,coneOB,1,25,0.417524,2527,0.0688642,0.262119,0.0677811,173,2,11,8.2069,56,31,0,0.00205,0.0015182,0.406212,0.0001322,0.0022419,2.35e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,LP,breadth,fullOB,1,25,0.418125,2548,0.0670527,0.261675,0.0680354,179,2,11,8.05435,62,30,0,0.0018444,0.0015013,0.40438,0.0018252,0.0022209,2.24e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,WLP,depth,noOB,1,25,0.228554,947,0.001099,0.13952,0.0669294,199,2,11,8.78,58,41,1,0.0007625,0.0009296,0.215002,2.92e-05,0.0064786,1.8e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,WLP,depth,coneOB,1,25,0.233052,987,0.0010579,0.141675,0.0676689,173,2,11,8.2069,56,31,0,0.0017768,0.0013321,0.216096,0.0001099,0.00758,1.61e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,WLP,depth,fullOB,1,25,0.244397,1011,0.0010053,0.146624,0.0729234,179,2,11,8.05435,62,30,0,0.0017689,0.0009001,0.226672,0.0017218,0.0069966,2.09e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,WLP,breadth,noOB,1,25,0.224146,947,0.0008249,0.132015,0.0685737,199,2,11,8.78,58,41,1,0.0006429,0.0010449,0.207987,2.71e-05,0.0077315,2.42e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,WLP,breadth,coneOB,1,25,0.234157,987,0.0008323,0.140166,0.0702123,173,2,11,8.2069,56,31,0,0.0021043,0.0009385,0.21721,0.000124,0.0077992,2.62e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_2.txt,5,12,WLP,breadth,fullOB,1,25,0.238071,1011,0.0008629,0.142594,0.0697546,179,2,11,8.05435,62,30,0,0.0021261,0.0009063,0.219015,0.0016951,0.0079606,2.32e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,LP,depth,noOB,1,27,0.515186,2978,0.0756301,0.306983,0.116131,189,2,11,8.71579,54,41,0,0.0003064,0.0020941,0.507666,1.76e-05,0.0004662,1.76e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,LP,depth,coneOB,1,27,0.505438,2729,0.069632,0.298142,0.116642,163,2,11,8.42683,48,34,0,0.0030549,0.0018728,0.491262,0.0001639,0.001943,1.47e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,LP,depth,fullOB,1,27,0.502176,2729,0.0664812,0.295443,0.116765,163,2,11,8.42683,48,34,0,0.0033338,0.0019464,0.485923,0.0035062,0.0019792,1.27e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,LP,breadth,noOB,1,27,0.517522,2978,0.0758147,0.308378,0.118576,189,2,11,8.71579,54,41,0,0.0002134,0.0021635,0.510066,1.54e-05,0.0004517,1.65e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,LP,breadth,coneOB,1,27,0.499211,2729,0.0641858,0.296539,0.118179,163,2,11,8.42683,48,34,0,0.0032853,0.0018958,0.486138,0.0001858,0.0022405,2.39e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,LP,breadth,fullOB,1,27,0.503513,2729,0.0661959,0.295631,0.118024,163,2,11,8.42683,48,34,0,0.0032927,0.0018468,0.486691,0.0038542,0.0021189,1.76e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,WLP,depth,noOB,1,27,0.299703,1048,0.0008189,0.150787,0.127813,189,2,11,8.71579,54,41,0,0.0003835,0.0013099,0.286398,2.67e-05,0.0063046,1.65e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,WLP,depth,coneOB,1,27,0.311782,1076,0.0008301,0.155722,0.128079,163,2,11,8.42683,48,34,0,0.0035821,0.0016589,0.290141,0.0002221,0.0100681,1.34e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,WLP,depth,fullOB,1,27,0.313584,1076,0.0011797,0.156728,0.129806,163,2,11,8.42683,48,34,0,0.0031253,0.0013061,0.292947,0.0032649,0.0070598,1.23e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,WLP,breadth,noOB,1,27,0.299519,1048,0.000814,0.149049,0.128811,189,2,11,8.71579,54,41,0,0.0003098,0.0015718,0.284325,2.19e-05,0.0062817,1.83e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,WLP,breadth,coneOB,1,27,0.310204,1076,0.0008287,0.153563,0.129318,163,2,11,8.42683,48,34,0,0.0036131,0.0013098,0.289109,0.0001848,0.0076557,1.95e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_3.txt,5,12,WLP,breadth,fullOB,1,27,0.313613,1076,0.0008143,0.153725,0.129716,163,2,11,8.42683,48,34,0,0.0038591,0.0017522,0.289746,0.0038657,0.0080598,2.68e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,LP,depth,noOB,1,27,0.509701,2832,0.064908,0.306589,0.123603,167,2,11,8.35714,49,35,0,0.0001417,0.001827,0.503018,1.42e-05,0.0003744,1.35e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,LP,depth,coneOB,1,27,0.516871,2809,0.0697255,0.307371,0.119382,165,2,11,8.31325,49,34,0,0.0030974,0.0017674,0.503051,0.0001608,0.0017222,1.37e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,LP,depth,fullOB,1,27,0.513085,2809,0.0660727,0.30433,0.119402,165,2,11,8.31325,49,34,0,0.0033935,0.002046,0.496418,0.0037156,0.0017752,1.27e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,LP,breadth,noOB,1,27,0.510026,2832,0.0673299,0.307723,0.121401,167,2,11,8.35714,49,35,0,0.0001523,0.0019982,0.503021,1.46e-05,0.0004028,1.28e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,LP,breadth,coneOB,1,27,0.524611,2809,0.0673744,0.311276,0.124178,165,2,11,8.31325,49,34,0,0.0037804,0.0018538,0.510309,0.0002403,0.0021568,2.44e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,LP,breadth,fullOB,1,27,0.642698,2809,0.0842626,0.379593,0.140414,165,2,11,8.31325,49,34,0,0.0044686,0.0024801,0.615484,0.004436,0.0037206,6.18e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,WLP,depth,noOB,1,27,0.31203,1018,0.0008509,0.148644,0.142526,167,2,11,8.35714,49,35,0,0.0001921,0.0015985,0.298035,2.13e-05,0.0071937,1.4e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,WLP,depth,coneOB,1,27,0.382448,1018,0.0008188,0.17394,0.179847,165,2,11,8.31325,49,34,0,0.0039877,0.0014575,0.360469,0.0002047,0.0098224,1.56e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,WLP,depth,fullOB,1,27,0.321451,1018,0.0008909,0.146234,0.145919,165,2,11,8.31325,49,34,0,0.003228,0.0011602,0.297992,0.003746,0.0092128,1.57e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,WLP,breadth,noOB,1,27,0.31476,1018,0.0017361,0.149182,0.145918,167,2,11,8.35714,49,35,0,0.0001635,0.0010309,0.301813,2.04e-05,0.0061527,1.37e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,WLP,breadth,coneOB,1,27,0.325852,1018,0.001525,0.151803,0.149019,165,2,11,8.31325,49,34,0,0.0031589,0.0010663,0.307511,0.0001578,0.0076015,2.02e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_4.txt,5,12,WLP,breadth,fullOB,1,27,0.32514,1018,0.0018342,0.15018,0.145104,165,2,11,8.31325,49,34,0,0.0033061,0.0010214,0.302378,0.0034466,0.0085875,1.69e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,LP,depth,noOB,1,27,0.524143,3021,0.0810584,0.315663,0.111408,199,2,11,8.54,61,39,0,0.0002417,0.0017633,0.51686,2.07e-05,0.0004898,1.55e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,LP,depth,coneOB,1,27,0.533416,3015,0.0813415,0.319593,0.111969,199,2,11,8.54,62,38,0,0.0027739,0.0018637,0.520728,0.0001787,0.0022919,1.71e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,LP,depth,fullOB,1,27,0.52178,3015,0.0759205,0.311481,0.11028,199,2,11,8.54,62,38,0,0.002996,0.0018194,0.50583,0.0029204,0.0022982,6.73e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,LP,breadth,noOB,1,27,0.518167,3021,0.0771257,0.312227,0.113882,199,2,11,8.54,61,39,0,0.0001999,0.0017157,0.511179,1.61e-05,0.0004652,1.61e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,LP,breadth,coneOB,1,27,0.525855,3015,0.0746516,0.313018,0.11512,199,2,11,8.54,62,38,0,0.0030917,0.0025336,0.510844,0.0002319,0.0026773,2.24e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,LP,breadth,fullOB,1,27,0.528928,3015,0.0784033,0.313721,0.112718,199,2,11,8.54,62,38,0,0.0027263,0.0020661,0.512567,0.0033456,0.0024703,2e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,WLP,depth,noOB,1,27,0.308655,1080,0.0008067,0.156096,0.130356,199,2,11,8.54,61,39,0,0.0003584,0.0012205,0.294452,2.84e-05,0.0065651,1.96e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,WLP,depth,coneOB,1,27,0.314673,1088,0.0008057,0.156677,0.130316,199,2,11,8.54,62,38,0,0.0028193,0.0011096,0.294112,0.0001752,0.0098711,2.01e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,WLP,depth,fullOB,1,27,0.320369,1088,0.0008263,0.158987,0.131871,199,2,11,8.54,62,38,0,0.002918,0.0014176,0.297871,0.0028354,0.0090693,1.94e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,WLP,breadth,noOB,1,27,0.314432,1080,0.0013181,0.158478,0.133865,199,2,11,8.54,61,39,0,0.0003153,0.0011647,0.299847,2.44e-05,0.0075017,2.28e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,WLP,breadth,coneOB,1,27,0.323593,1088,0.000932,0.157601,0.137607,199,2,11,8.54,62,38,0,0.0031833,0.0012632,0.302566,0.0002346,0.0095201,2.2e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_5.txt,5,12,WLP,breadth,fullOB,1,27,0.317614,1088,0.0008763,0.154682,0.132133,199,2,11,8.54,62,38,0,0.0032329,0.0016967,0.293966,0.0034168,0.0087462,2.29e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,LP,depth,noOB,1,27,0.484176,2841,0.0771995,0.290079,0.101305,195,2,11,8.58163,59,39,0,0.0002701,0.0022643,0.4767,1.54e-05,0.0004547,1.52e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,LP,depth,coneOB,1,27,0.482116,2775,0.0740365,0.284437,0.101166,187,2,11,8.5,56,38,0,0.0041966,0.0023359,0.466944,0.0002371,0.0025393,1.74e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,LP,depth,fullOB,1,27,0.492222,2775,0.0773619,0.285455,0.100911,187,2,11,8.5,56,38,0,0.0037508,0.0023463,0.471046,0.0048807,0.0024711,2.05e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,LP,breadth,noOB,1,27,0.483242,2841,0.0761368,0.291204,0.101806,195,2,11,8.58163,59,39,0,0.000186,0.0021847,0.476069,1.78e-05,0.0004264,1.42e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,LP,breadth,coneOB,1,27,0.479807,2775,0.0725444,0.282736,0.101079,187,2,11,8.5,56,38,0,0.0040739,0.0024119,0.463899,0.0003236,0.002945,2.49e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,LP,breadth,fullOB,1,27,0.504507,2775,0.0774859,0.295902,0.10308,187,2,11,8.5,56,38,0,0.0037734,0.002167,0.48352,0.0053743,0.002763,1.98e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,WLP,depth,noOB,1,27,0.295602,1043,0.0008774,0.154724,0.118758,195,2,11,8.58163,59,39,0,0.0003577,0.0020771,0.281736,3.2e-05,0.006326,1.51e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,WLP,depth,coneOB,1,27,0.29778,1039,0.000818,0.150335,0.119669,187,2,11,8.5,56,38,0,0.0038892,0.0019562,0.276504,0.0003114,0.0086434,1.45e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,WLP,depth,fullOB,1,27,0.300307,1039,0.0008464,0.149179,0.118065,187,2,11,8.5,56,38,0,0.0044569,0.0023822,0.273763,0.0046285,0.0081405,1.41e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,WLP,breadth,noOB,1,27,0.289315,1043,0.0008427,0.148546,0.120932,195,2,11,8.58163,59,39,0,0.0003111,0.0015779,0.276191,2.75e-05,0.0060376,2.19e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,WLP,breadth,coneOB,1,27,0.310387,1039,0.0012236,0.155213,0.123249,187,2,11,8.5,56,38,0,0.0053565,0.0015908,0.286057,0.0002936,0.0099568,2.76e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_6.txt,5,12,WLP,breadth,fullOB,1,27,0.301247,1039,0.0008621,0.148069,0.120851,187,2,11,8.5,56,38,0,0.0040908,0.0019738,0.2754,0.0050011,0.0084362,2.21e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,LP,depth,noOB,1,27,0.490341,2856,0.08509,0.297156,0.0923624,199,2,11,8.54,61,39,0,0.0002462,0.0020786,0.483026,1.79e-05,0.0004936,1.65e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,LP,depth,coneOB,1,27,0.458925,2644,0.0696496,0.276429,0.092129,177,2,11,8.25843,57,32,0,0.0038692,0.002015,0.444982,0.0002138,0.0023413,1.33e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,LP,depth,fullOB,1,27,0.465271,2646,0.0705753,0.27617,0.0916927,179,2,11,8.23077,59,32,0,0.0038859,0.0023371,0.44542,0.0047393,0.0025144,1.66e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,LP,breadth,noOB,1,27,0.475462,2856,0.0773668,0.289291,0.0945949,199,2,11,8.54,61,39,0,0.0002762,0.0019795,0.468335,1.64e-05,0.0004299,1.59e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,LP,breadth,coneOB,1,27,0.461375,2644,0.0677018,0.278568,0.0943162,177,2,11,8.25843,57,32,0,0.0035484,0.0019931,0.447267,0.0002275,0.0026172,1.78e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,LP,breadth,fullOB,1,27,0.468925,2646,0.0688295,0.279315,0.0947927,179,2,11,8.23077,59,32,0,0.0034095,0.0021169,0.449742,0.004398,0.002669,1.96e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,depth,noOB,1,27,0.260981,998,0.0008323,0.144614,0.094548,199,2,11,8.54,61,39,0,0.0004695,0.0016514,0.247174,2.89e-05,0.006385,1.62e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,depth,coneOB,1,27,0.268533,999,0.000865,0.146701,0.0933892,177,2,11,8.25843,57,32,0,0.0041464,0.0023278,0.246595,0.0002257,0.0089254,1.75e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,depth,fullOB,1,27,0.275511,1001,0.0013119,0.149124,0.0962617,179,2,11,8.23077,59,32,0,0.0038891,0.0014141,0.252315,0.0039312,0.0077329,1.67e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,breadth,noOB,1,27,0.268708,998,0.0011486,0.146542,0.0952541,199,2,11,8.54,61,39,0,0.0006466,0.0014929,0.2493,3.43e-05,0.0090955,2.31e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,breadth,coneOB,1,27,0.270587,999,0.0008611,0.147349,0.0951527,177,2,11,8.25843,57,32,0,0.0042392,0.0014208,0.249246,0.0002296,0.0088075,3.15e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_7.txt,5,12,WLP,breadth,fullOB,1,27,0.272795,1001,0.0012878,0.146053,0.0915455,179,2,11,8.23077,59,32,0,0.0044675,0.0026639,0.244994,0.0043248,0.0092858,3.07e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,depth,noOB,1,27,0.541916,2922,0.0720245,0.315483,0.139173,177,2,11,8.44944,52,37,0,0.0001635,0.0020926,0.534583,1.8e-05,0.0004217,1.4e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,depth,coneOB,1,27,0.548366,2922,0.0714792,0.312802,0.139638,177,2,11,8.44944,52,37,0,0.004696,0.0021729,0.531286,0.0002586,0.0025686,1.52e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,depth,fullOB,1,27,0.554325,2922,0.0721997,0.312825,0.138878,177,2,11,8.44944,52,37,0,0.0051448,0.0042482,0.53101,0.0052828,0.0025601,1.54e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,breadth,noOB,1,27,0.54143,2922,0.0704264,0.316158,0.140936,177,2,11,8.44944,52,37,0,0.0001472,0.0020005,0.534393,1.31e-05,0.0003951,1.17e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,breadth,coneOB,1,27,0.548953,2922,0.0689177,0.31425,0.143022,177,2,11,8.44944,52,37,0,0.0044988,0.0020576,0.533414,0.000236,0.0027863,1.77e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,LP,breadth,fullOB,1,27,0.552216,2922,0.0702868,0.31524,0.137801,177,2,11,8.44944,52,37,0,0.0046588,0.0023988,0.530447,0.0053325,0.0028465,1.85e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,depth,noOB,1,27,0.357406,1138,0.0008474,0.16687,0.170069,177,2,11,8.44944,52,37,0,0.0002041,0.0015398,0.344238,2.54e-05,0.0063242,1.4e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,depth,coneOB,1,27,0.364989,1138,0.0010433,0.16698,0.167963,177,2,11,8.44944,52,37,0,0.0048728,0.0020701,0.341417,0.0003291,0.0088938,1.27e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,depth,fullOB,1,27,0.370656,1138,0.0011255,0.16659,0.170135,177,2,11,8.44944,52,37,0,0.0049885,0.002205,0.343387,0.0048678,0.0087287,1.42e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,breadth,noOB,1,27,0.353945,1138,0.0008233,0.162537,0.169178,177,2,11,8.44944,52,37,0,0.0002248,0.0022073,0.337913,2.25e-05,0.0081888,1.39e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,breadth,coneOB,1,27,0.365297,1138,0.0008161,0.164925,0.171894,177,2,11,8.44944,52,37,0,0.0045997,0.001359,0.34321,0.0002268,0.0085213,1.73e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_8.txt,5,12,WLP,breadth,fullOB,1,27,0.368161,1138,0.0008321,0.164878,0.170969,177,2,11,8.44944,52,37,0,0.0046453,0.0013676,0.342304,0.0048656,0.008556,1.69e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,depth,noOB,1,27,0.548464,3235,0.0866222,0.329164,0.11593,213,2,11,8.76636,62,45,0,0.0002146,0.0018261,0.541149,1.99e-05,0.0005045,1.92e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,depth,coneOB,1,27,0.523478,2965,0.0731052,0.313572,0.115758,189,2,11,8.4,65,30,0,0.0035427,0.0017816,0.510092,0.0001969,0.0022637,1.49e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,depth,fullOB,1,27,0.532029,2965,0.0715403,0.317134,0.116864,189,2,11,8.4,65,30,0,0.0037471,0.0016791,0.513225,0.0040862,0.0021672,1.54e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,breadth,noOB,1,27,0.54892,3235,0.0849583,0.328359,0.119097,213,2,11,8.76636,62,45,0,0.0002341,0.0023522,0.540327,1.86e-05,0.000527,1.79e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,breadth,coneOB,1,27,0.534966,2965,0.0731242,0.319456,0.118232,189,2,11,8.4,65,30,0,0.0046099,0.0019019,0.518692,0.0002561,0.0028384,2.69e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,LP,breadth,fullOB,1,27,0.528471,2965,0.0699511,0.31367,0.117879,189,2,11,8.4,65,30,0,0.0041933,0.001732,0.508921,0.0048607,0.0025534,1.77e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,depth,noOB,1,27,0.332079,1139,0.0013686,0.169058,0.136353,213,2,11,8.76636,62,45,0,0.0003527,0.0014426,0.314912,3.58e-05,0.0093715,1.83e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,depth,coneOB,1,27,0.34063,1160,0.0013283,0.169257,0.142678,189,2,11,8.4,65,30,0,0.0039724,0.0009587,0.319493,0.0002056,0.0094093,1.7e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,depth,fullOB,1,27,0.337008,1160,0.000862,0.166462,0.139873,189,2,11,8.4,65,30,0,0.0037019,0.0009897,0.313305,0.0041246,0.0085388,1.72e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,breadth,noOB,1,27,0.353892,1139,0.0008752,0.170602,0.16149,213,2,11,8.76636,62,45,0,0.0003215,0.0012963,0.339455,2.55e-05,0.0069171,2.18e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,breadth,coneOB,1,27,0.424631,1160,0.0008576,0.203776,0.187917,189,2,11,8.4,65,30,0,0.0046182,0.001796,0.400703,0.000235,0.0096673,3.92e-05
Forget21-UFLP_3_5_1-1000_1-100_spheredown_1_9.txt,5,12,WLP,breadth,fullOB,1,27,0.342699,1160,0.0008609,0.168282,0.143499,189,2,11,8.4,65,30,0,0.0037746,0.0010329,0.318825,0.0042641,0.0084725,1.95e-05
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_1.txt,4,20,LP,depth,noOB,1,207,5.90649,40170,1.01024,4.17936,0.454727,3071,3,19,15.7546,942,567,27,0.0178052,0.0462481,5.80516,0.000303,0.0078329,0.0002532
